PC1,PC2,cluster
6.62923459890749,-1.46226798297169,0
-4.861718482756307,0.4348828550798249,1
-6.957129101119668,0.5302209432736447,1
-4.905542527121797,-0.832527502831176,1
2.7252095382246377,0.6815845526136098,0
-0.8504522046904235,0.1319467500666141,1
2.7749464313181544,-0.46507531892086984,0
0.3673191604030684,1.2873646857951908,0
-3.755347340721352,-0.7098405125208347,1
3.6619478512415005,-2.0903222013797325,0
-3.224128093875145,-0.08060605129640404,1
4.5487364499801055,4.284440259288457,0
-4.211028276815077,1.33032528160306,1
0.5865755620379207,-0.5463879649871638,0
-3.2955129437870676,-0.4293645947522153,1
2.4549511979262792,-2.6564132869082244,0
6.9039405215411955,7.599325560557295,0
4.605714842668807,3.9094746646916767,0
3.161914164910795,6.25615694377178,0
1.1999898917266072,-1.945568752851611,0
-6.044086346985857,2.5540552803204912,1
-2.858239358372596,-3.561636996732162,1
-4.757775656064373,-0.41839628588800054,1
0.7766052976442629,-3.1082359397890755,0
-3.5412334867312234,1.7536382699065285,1
3.011096080216404,3.1355753895448024,0
-4.506238139793282,0.6264077207484606,1
-0.6498581216303714,0.8167950082245989,1
10.073204137670803,5.4742697208305655,0
0.4750747249119989,-1.3140979273641755,0
2.8531747247313373,-1.4681645058402413,0
1.9953297294889045,3.003243570125639,0
-1.0156042489592088,3.0321433380262683,1
6.23077121846634,-0.37618254080460656,0
-5.34914791023242,0.2711464825063732,1
3.3948543731414604,3.018013988553602,0
-1.1877480355022412,1.1425082557451043,1
-4.12215500028533,-0.5615526327548043,1
1.7146322003505485,3.026532948998981,0
1.8873364617926,-1.5924965123958832,0
-0.3153710568490707,-0.6582251048621233,1
-3.3383801735263496,1.8800413119563455,1
0.29933310838004884,0.8005580547011435,0
-3.6321502123982445,-4.447170580277234,1
-0.7281120905133526,-0.8124286348803715,1
-2.314703502469867,-1.2332721441517225,1
0.10762091293904075,-0.6888943170670381,0
2.7498295666391486,0.8390709675285004,0
2.011323692362248,0.971905084982254,0
2.613230779534807,-5.498681745993543,0
0.45285052408526477,-2.9476099233940563,0
-1.990380491510648,-3.365564737972289,1
-0.72192089507893,2.21283365587536,1
0.5312577998292123,1.2505354027727422,0
-0.2348674291020899,-2.4347736287463597,1
5.291329122101611,3.2055689175593427,0
-0.04969316810222429,-1.0405062205290103,1
1.6858875524253172,-1.958905530109824,0
-3.4900277105759683,-1.7204564441496977,1
1.1842410940947512,-2.087966066730209,0
-0.23567882720357347,5.98622625930903,1
-5.544940760865267,-0.7771628768934211,1
-4.650503181297872,2.3581014858150597,1
1.4521207404567682,-3.095204812149944,0
2.9100062858646063,-3.2764869732444732,0
1.8154684492440463,0.9263159528930542,0
0.4299725482705311,-0.25504563510162614,0
1.6584315609101479,0.31968536331085595,0
3.1564387010393653,-1.6787269326326253,0
-0.6566514317647899,0.7642365007401848,1
-1.868287071179257,1.3946427653806974,1
-1.206228170645352,0.5495005695082898,1
-6.470877306087839,-0.6255225020118718,1
3.3558492845351604,5.399396795710209,0
5.511285792687183,-1.2258454990999696,0
2.557219228626537,-3.995311170251885,0
1.9186609561172903,0.9072326177069185,0
-2.6975556809459844,-0.5752720283877703,1
-0.5741970314529787,-0.6607240583232281,1
2.723351111806697,0.5190236371385711,0
-3.14339768659355,-0.9414126803571797,1
-1.9886732132505123,2.2261416552135174,1
2.97508908234287,-1.0206810584693558,0
-1.2608688295601334,0.24599976353464087,1
2.0821646376650347,-0.13233727067436168,0
-0.234322647518612,4.680204626014411,1
-5.087629176423222,0.5384861936859049,1
-4.859429389459608,-0.7971907410491347,1
-4.211974190764943,1.0230264494329235,1
1.8852140412682874,1.5985092912934966,0
0.029020469725296413,-1.5710732093939976,1
0.2705230570029221,2.014493629416481,0
-5.911445141673267,-1.2371341082559961,1
0.5517765420311072,0.600079567442923,0
-0.6994598428125665,0.3823578209218903,1
0.2483499050380747,-4.2523464382838965,0
6.6518691506639716,-0.8040463018035021,0
-2.8763631795112996,0.7691852926326214,1
3.0366898098808197,-1.8459211788590268,0
4.611116435726859,4.137065482405934,0
-4.015547373743305,-0.031052465177602795,1
2.3434704166330658,-3.7091264684818115,0
0.995705533212304,-1.1143729819132508,0
4.106617520790826,-1.8710603820164886,0
2.50364290006722,-1.0755139882943494,0
-3.0050435976033136,0.7065816856627029,1
-0.4609433777481211,-1.9189888070555576,1
-3.204783641265605,-0.08320236628838323,1
-1.7500931927244565,-0.4065741609456556,1
0.05401593132136632,-0.9749096242255003,0
-5.880558399845394,1.2245734861371065,1
1.526703060084776,-2.931994501336975,0
-2.8482367065808147,-2.868196564849258,1
-5.68188082612355,0.6548478556216889,1
0.6669974915236894,3.0413432575063766,0
3.8422015017359037,0.7557935427085234,0
-3.46476195704854,0.1464257947121429,1
-0.9578861518214833,-1.426847298257159,1
-0.054980643120150975,1.9234743088928723,0
4.831168889614562,-0.8095538825847832,0
-2.3161970225946478,-0.25355938415949014,1
-2.4266384593215444,-0.3745104237765033,1
2.032251492869637,1.36472563724272,0
3.5522060770943025,-2.2202427403264067,0
-0.18435492803459347,-3.7054080795849234,1
2.0942411583120277,5.166219679587211,0
0.03609754709082477,-0.8654337833321057,0
-1.3565919178775145,-2.4189284679727536,1
-3.3050151280202082,1.442562686430912,1
2.6096680863693065,-0.8945174900272037,0
3.2421793349279704,0.008183793092319196,0
3.094951958976233,-0.5596557400528631,0
5.595507984313826,-0.7600856171990958,0
-5.35439556924857,3.0120597916700684,1
-3.5163118636104858,-0.6344031023203559,1
0.06515329142287588,2.4155019898433405,0
-4.308796244133458,3.687705085902893,1
0.2858087281159706,-4.487780132193811,0
-4.517782402315784,2.0253611235647195,1
4.130172793254885,1.9652574473426736,0
-2.728349676142508,-3.318212621623334,1
-3.306619526829126,0.8613282617855711,1
2.8791547288755934,2.3276335677413824,0
8.328397518383982,8.684898098633404,0
